-0.881790020799 0.374613610566 1
0.167031999366 -0.475069148706 0
0.541436995841 -0.26195488583 0
-0.0550306655693 -0.957502829892 0
0.08636620795 -0.337486843285 0
0.512956426355 0.486365013178 0
-0.341050053409 0.539036855182 1
0.753242280935 0.375316199557 0
-0.893282331387 -0.727134502285 0
-0.878925469369 -0.376372918696 0
0.493488427697 -0.679242385085 0
0.566236493935 0.526151912216 0
-0.70971504042 -0.572664454814 1
0.332305875185 -0.997678363304 0
0.790188003083 -0.508386196828 0
0.794608664851 -0.224239320454 0
0.529349799467 0.943404091702 0
0.426034599059 -0.738853745403 0
0.700136848329 0.650268216135 0
-0.0160521431397 0.892694727248 1
-0.180679232829 0.777885261362 1
0.893667918975 0.465995514458 1
-0.280212421615 0.218613920161 1
0.405566207673 0.560889118404 0
0.687090011106 -0.924000114013 0
-0.65326591641 0.658973305716 1
0.260446937692 0.383848875352 0
-0.0387861063316 0.238066796198 1
-0.296253996791 -0.831709283768 0
0.789954241159 0.997230712765 1
-0.302914243504 -0.325165964141 1
0.804464741455 0.0510025614194 0
-0.948478677508 0.116114079776 1
-0.257709689203 0.492733225406 1
0.0459347663309 -0.416703510417 0
-0.961921520889 0.99835958303 1
0.0017468106881 0.884001996867 1
0.43103532668 -0.615835921962 0
0.056582722975 0.118879297748 0
0.785447881913 -0.184176927875 0
0.0488475937186 -0.862557616789 0
0.498069556178 0.896851511289 0
0.115669053089 -0.695660144248 0
-0.505053949538 0.342712761663 1
-0.853720139789 0.75919429685 1
-0.300670475222 -0.232243289062 1
-0.0828962338346 -0.845187314954 0
0.445285252217 0.0930063842173 0
-0.976936663258 -0.391221408922 0
-0.0261891961948 0.990862602703 1
0.710378694042 0.68708840412 0
-0.651966115996 -0.130097434521 1
0.360060983043 0.296366414501 0
-0.169645115178 -0.68277875212 0
0.48284270083 0.430427873773 0
0.267803131401 0.617333067975 0
-0.75872444103 0.548987606312 1
-0.801673090978 -0.0125302570101 1
-0.0827751254164 -0.765588506483 0
0.973153492286 -0.326706830548 0
-0.0236349236903 -0.950534549525 0
